player,stock,percent,position x,position y,character,action,action frame,facing,shield_strength,jumps_left,on_ground,invulnerable,speed air x self,speed ground x self,speed x attack,speed y attack,speed y self
1,3,144,-28.14023,31.499313,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,1,False,60.0,1,False,False,0.0,0.0,5.463932,5.2764583,0.0
2,2,16,-42.408337,27.2001,Character.FALCO,Action.FSMASH_MID,14,True,60.0,2,True,False,1.53837,1.5383701,0.0,0.0,0.0
1,3,144,-28.14023,31.499313,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,1,False,60.0,1,False,False,0.0,0.0,5.463932,5.2764583,0.0
2,2,16,-42.408337,27.2001,Character.FALCO,Action.FSMASH_MID,14,True,60.0,2,True,False,1.53837,1.5383701,0.0,0.0,0.0
1,3,144,-28.14023,31.499313,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,1,False,60.0,1,False,False,0.0,0.0,5.463932,5.2764583,0.0
2,2,16,-42.408337,27.2001,Character.FALCO,Action.FSMASH_MID,14,True,60.0,2,True,False,1.53837,1.5383701,0.0,0.0,0.0
1,3,144,-26.631561,40.06498,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,2,False,60.0,1,False,False,0.0,0.0,3.5711699,6.6460624,-0.23
2,2,16,-41.266476,27.2001,Character.FALCO,Action.FSMASH_MID,15,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,-23.084534,46.206116,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,3,False,60.0,1,False,False,0.0,0.0,3.54703,6.601137,-0.46
2,2,16,-40.124615,27.2001,Character.FALCO,Action.FSMASH_MID,16,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,-19.561644,52.07233,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,4,False,60.0,1,False,False,0.0,0.0,3.52289,6.556212,-0.69
2,2,16,-38.982754,27.2001,Character.FALCO,Action.FSMASH_MID,17,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,-16.062893,57.66362,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,5,False,60.0,1,False,False,0.0,0.0,3.4987502,6.5112867,-0.92
2,2,16,-37.840893,27.2001,Character.FALCO,Action.FSMASH_MID,18,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,-12.588283,62.97998,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,6,False,60.0,1,False,False,0.0,0.0,3.4746103,6.4663615,-1.15
2,2,16,-36.69903,27.2001,Character.FALCO,Action.FSMASH_MID,19,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,-9.137812,68.021416,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,7,False,60.0,1,False,False,0.0,0.0,3.4504704,6.4214363,-1.38
2,2,16,-35.55717,27.2001,Character.FALCO,Action.FSMASH_MID,20,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,-5.711481,72.787926,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,8,False,60.0,1,False,False,0.0,0.0,3.4263306,6.376511,-1.61
2,2,16,-34.41531,27.2001,Character.FALCO,Action.FSMASH_MID,21,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,-2.3092904,77.27952,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,9,False,60.0,1,False,False,0.0,0.0,3.4021907,6.331586,-1.84
2,2,16,-33.27345,27.2001,Character.FALCO,Action.FSMASH_MID,22,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,1.0687604,81.49618,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,10,False,60.0,1,False,False,0.0,0.0,3.3780508,6.2866607,-2.07
2,2,16,-32.131588,27.2001,Character.FALCO,Action.FSMASH_MID,23,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,4.4226713,85.43791,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,11,False,60.0,1,False,False,0.0,0.0,3.353911,6.2417355,-2.3
2,2,16,-30.989727,27.2001,Character.FALCO,Action.FSMASH_MID,24,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,7.7524424,89.10472,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,12,False,60.0,1,False,False,0.0,0.0,3.329771,6.1968102,-2.53
2,2,16,-29.847866,27.2001,Character.FALCO,Action.FSMASH_MID,25,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,11.058073,92.496605,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,13,False,60.0,1,False,False,0.0,0.0,3.3056312,6.151885,-2.76
2,2,16,-28.706005,27.2001,Character.FALCO,Action.FSMASH_MID,26,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,14.339564,95.80356,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,14,False,60.0,1,False,False,0.0,0.0,3.2814913,6.10696,-2.8
2,2,16,-27.564144,27.2001,Character.FALCO,Action.FSMASH_MID,27,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,17.596916,99.06559,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,15,False,60.0,1,False,False,0.0,0.0,3.2573514,6.0620346,-2.8
2,2,16,-26.422283,27.2001,Character.FALCO,Action.FSMASH_MID,28,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,20.830128,102.2827,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,16,False,60.0,1,False,False,0.0,0.0,3.2332115,6.0171094,-2.8
2,2,16,-25.280422,27.2001,Character.FALCO,Action.FSMASH_MID,29,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,24.0392,105.45488,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,17,False,60.0,1,False,False,0.0,0.0,3.2090716,5.972184,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.FSMASH_MID,30,True,60.0,2,True,False,1.1418608,1.141861,0.0,0.0,0.0
1,3,144,27.224133,108.58214,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,18,False,60.0,1,False,False,0.0,0.0,3.1849318,5.927259,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.FSMASH_MID,31,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,30.384924,111.66447,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,19,False,60.0,1,False,False,0.0,0.0,3.1607919,5.8823338,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.FSMASH_MID,32,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,33.521576,114.70187,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,20,False,60.0,1,False,False,0.0,0.0,3.136652,5.8374085,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.FSMASH_MID,33,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,36.634087,117.69435,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,21,False,60.0,1,False,False,0.0,0.0,3.112512,5.7924833,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.FSMASH_MID,34,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,39.722458,120.64191,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,22,False,60.0,1,False,False,0.0,0.0,3.0883722,5.747558,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.FSMASH_MID,35,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,42.78669,123.54454,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,23,False,60.0,1,False,False,0.0,0.0,3.0642323,5.702633,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.FSMASH_MID,36,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,45.826782,126.402245,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,24,False,60.0,1,False,False,0.0,0.0,3.0400925,5.6577077,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.FSMASH_MID,37,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,48.842735,129.21503,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,25,False,60.0,1,False,False,0.0,0.0,3.0159526,5.6127825,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.FSMASH_MID,38,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,51.83455,131.98288,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,26,False,60.0,1,False,False,0.0,0.0,2.9918127,5.5678573,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.FSMASH_MID,39,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,54.802223,134.70581,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,27,False,60.0,1,False,False,0.0,0.0,2.9676728,5.522932,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.STANDING,1,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,57.745758,137.38382,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,28,False,60.0,1,False,False,0.0,0.0,2.943533,5.478007,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.STANDING,2,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,60.66515,140.01689,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.919393,5.4330816,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.KNEE_BEND,1,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,63.560402,142.60504,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.8952532,5.3881564,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.KNEE_BEND,2,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,66.43152,145.14827,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.8711133,5.343231,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.KNEE_BEND,3,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,69.27849,147.64658,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.8469734,5.298306,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.KNEE_BEND,4,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,72.10132,150.09996,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.8228335,5.253381,-2.8
2,2,16,-24.138561,27.2001,Character.FALCO,Action.KNEE_BEND,5,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,3,144,74.90001,152.5084,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.7986937,5.2084556,-2.8
2,2,16,-23.477144,31.3001,Character.FALCO,Action.JUMPING_FORWARD,1,True,60.0,1,False,False,0.6614173,0.0,0.0,0.0,4.1
1,3,144,77.67456,154.87193,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.7745538,5.1635303,-2.8
2,2,16,-22.748484,35.2301,Character.FALCO,Action.JUMPING_FORWARD,2,True,60.0,1,False,False,0.7286614,0.0,0.0,0.0,3.9299998
1,3,144,80.42497,157.19054,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.750414,5.118605,-2.8
2,2,16,-21.964231,38.990097,Character.FALCO,Action.JUMPING_FORWARD,3,True,60.0,1,False,False,0.784252,0.0,0.0,0.0,3.7599998
1,3,144,83.151245,159.46422,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.726274,5.07368,-2.8
2,2,16,-21.17998,42.580097,Character.FALCO,Action.JUMPING_FORWARD,4,True,60.0,1,False,False,0.784252,0.0,0.0,0.0,3.5899997
1,3,144,85.85338,161.69296,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.7021341,5.0287547,-2.8
2,2,16,-20.395727,46.000095,Character.FALCO,Action.JUMPING_FORWARD,5,True,60.0,1,False,False,0.784252,0.0,0.0,0.0,3.4199996
1,3,144,88.53137,163.87679,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.6779943,4.9838295,-2.8
2,2,16,-19.611475,49.250095,Character.FALCO,Action.JUMPING_FORWARD,6,True,60.0,1,False,False,0.784252,0.0,0.0,0.0,3.2499995
1,3,144,91.18523,166.01569,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.6538544,4.9389043,-2.8
2,2,16,-18.827223,52.330093,Character.FALCO,Action.JUMPING_FORWARD,7,True,60.0,1,False,False,0.784252,0.0,0.0,0.0,3.0799994
1,3,144,93.81494,168.10966,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.6297145,4.893979,-2.8
2,2,16,-18.062971,55.240093,Character.FALCO,Action.JUMPING_FORWARD,8,True,60.0,1,False,False,0.764252,0.0,0.0,0.0,2.9099994
1,3,144,96.42052,170.15872,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.6055746,4.849054,-2.8
2,2,16,-17.31872,57.98009,Character.FALCO,Action.JUMPING_FORWARD,9,True,60.0,1,False,False,0.744252,0.0,0.0,0.0,2.7399993
1,3,144,99.00195,172.16284,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.5814347,4.8041286,-2.8
2,2,16,-16.594467,60.55009,Character.FALCO,Action.JUMPING_FORWARD,10,True,60.0,1,False,False,0.72425205,0.0,0.0,0.0,2.5699992
1,3,144,101.55925,174.12204,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.5572948,4.7592034,-2.8
2,2,16,-15.890215,62.95009,Character.FALCO,Action.JUMPING_FORWARD,11,True,60.0,1,False,False,0.70425206,0.0,0.0,0.0,2.3999991
1,3,144,104.09241,176.03632,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.533155,4.714278,-2.8
2,2,16,-15.205963,65.180084,Character.FALCO,Action.JUMPING_FORWARD,12,True,60.0,1,False,False,0.6842521,0.0,0.0,0.0,2.229999
1,3,144,106.601425,177.90567,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.509015,4.669353,-2.8
2,2,16,-14.541711,67.24008,Character.FALCO,Action.JUMPING_FORWARD,13,True,60.0,1,False,False,0.6642521,0.0,0.0,0.0,2.059999
1,3,144,109.0863,179.7301,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.4848752,4.624428,-2.8
2,2,16,-13.897459,69.13008,Character.FALCO,Action.JUMPING_FORWARD,14,True,60.0,1,False,False,0.6442521,0.0,0.0,0.0,1.889999
1,3,144,111.54704,181.5096,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.4607353,4.5795026,-2.8
2,2,16,-13.273207,70.85008,Character.FALCO,Action.JUMPING_FORWARD,15,True,60.0,1,False,False,0.62425214,0.0,0.0,0.0,1.7199991
1,3,144,113.983635,183.24417,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.4365954,4.5345774,-2.8
2,2,16,-12.668955,72.40008,Character.FALCO,Action.JUMPING_FORWARD,16,True,60.0,1,False,False,0.60425216,0.0,0.0,0.0,1.5499991
1,3,144,116.39609,184.93382,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.4124556,4.489652,-2.8
2,2,16,-12.0847025,73.780075,Character.FALCO,Action.JUMPING_FORWARD,17,True,60.0,1,False,False,0.5842522,0.0,0.0,0.0,1.3799992
1,3,144,118.7844,186.57855,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.3883157,4.444727,-2.8
2,2,16,-11.520451,74.990074,Character.FALCO,Action.JUMPING_FORWARD,18,True,60.0,1,False,False,0.5642522,0.0,0.0,0.0,1.2099992
1,3,144,121.148575,188.17834,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.3641758,4.3998017,-2.8
2,2,16,-10.976198,76.030075,Character.FALCO,Action.JUMPING_FORWARD,19,True,60.0,1,False,False,0.5442522,0.0,0.0,0.0,1.0399992
1,3,144,123.48861,189.73322,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.340036,4.3548765,-2.8
2,2,16,-10.451946,76.90008,Character.FALCO,Action.JUMPING_FORWARD,20,True,60.0,1,False,False,0.52425224,0.0,0.0,0.0,0.86999923
1,3,144,125.804504,191.24316,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.315896,4.3099513,-2.8
2,2,16,-9.91604,77.600075,Character.FALCO,Action.JUMPING_FORWARD,21,True,60.0,1,False,False,0.5359055,0.0,0.0,0.0,0.6999992
1,3,144,128.09627,192.70819,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.2917562,4.265026,-2.8
2,2,16,-9.315253,78.13007,Character.FALCO,Action.JUMPING_FORWARD,22,True,60.0,1,False,False,0.6007874,0.0,0.0,0.0,0.5299992
1,3,144,130.36389,194.1283,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.2676163,4.220101,-2.8
2,2,16,-8.644465,78.490074,Character.FALCO,Action.JUMPING_FORWARD,23,True,60.0,1,False,False,0.6707874,0.0,0.0,0.0,0.35999918
1,3,144,132.60736,195.50346,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.2434764,4.1751757,-2.8
2,2,16,-7.903678,78.68008,Character.FALCO,Action.JUMPING_FORWARD,24,True,60.0,1,False,False,0.7407874,0.0,0.0,0.0,0.18999918
1,3,144,134.82669,196.83371,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.2193365,4.1302505,-2.8
2,2,16,-7.0928907,78.70007,Character.FALCO,Action.JUMPING_FORWARD,25,True,60.0,1,False,False,0.8107874,0.0,0.0,0.0,0.019999176
1,3,144,137.02188,198.11903,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.1951966,4.0853252,-2.8
2,2,16,-6.3021035,78.55007,Character.FALCO,Action.JUMPING_FORWARD,26,True,60.0,1,False,False,0.7907874,0.0,0.0,0.0,-0.15000083
1,3,144,139.19293,199.35944,Character.FOX,Action.DAMAGE_FLY_NEUTRAL,29,False,60.0,1,False,False,0.0,0.0,2.1710567,4.0404,-2.8
2,2,16,-5.5313163,78.23007,Character.FALCO,Action.JUMPING_FORWARD,27,True,60.0,1,False,False,0.7707874,0.0,0.0,0.0,-0.32000083
1,3,144,141.33984,200.5549,Character.FOX,Action.DEAD_FLY_STAR,1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,2,16,-4.780529,77.740074,Character.FALCO,Action.JUMPING_FORWARD,28,True,60.0,1,False,False,0.75078744,0.0,0.0,0.0,-0.49000084
1,3,144,141.33984,199.63986,Character.FOX,Action.DEAD_FLY_STAR,2,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,-4.0497417,77.08007,Character.FALCO,Action.JUMPING_FORWARD,29,True,60.0,1,False,False,0.73078746,0.0,0.0,0.0,-0.66000086
1,3,144,141.33984,198.72482,Character.FOX,Action.DEAD_FLY_STAR,3,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,-3.3389542,76.25007,Character.FALCO,Action.JUMPING_FORWARD,30,True,60.0,1,False,False,0.7107875,0.0,0.0,0.0,-0.8300009
1,3,144,141.33984,197.80978,Character.FOX,Action.DEAD_FLY_STAR,4,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,-2.6069858,75.25007,Character.FALCO,Action.JUMPING_FORWARD,31,True,60.0,1,False,False,0.73196846,0.0,0.0,0.0,-1.0000008
1,3,144,141.33984,196.89474,Character.FOX,Action.DEAD_FLY_STAR,5,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,-1.8050174,74.08007,Character.FALCO,Action.JUMPING_FORWARD,32,True,60.0,1,False,False,0.80196846,0.0,0.0,0.0,-1.1700008
1,3,144,141.33984,195.9797,Character.FOX,Action.DEAD_FLY_STAR,6,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,-0.97501737,72.74007,Character.FALCO,Action.JUMPING_FORWARD,33,True,60.0,1,False,False,0.83,0.0,0.0,0.0,-1.3400007
1,3,144,141.33984,195.06467,Character.FOX,Action.DEAD_FLY_STAR,7,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,-0.14501739,71.230064,Character.FALCO,Action.JUMPING_FORWARD,34,True,60.0,1,False,False,0.83,0.0,0.0,0.0,-1.5100007
1,3,144,141.33984,194.14963,Character.FOX,Action.DEAD_FLY_STAR,8,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,0.6849826,69.550064,Character.FALCO,Action.JUMPING_FORWARD,35,True,60.0,1,False,False,0.83,0.0,0.0,0.0,-1.6800007
1,3,144,141.33984,193.23459,Character.FOX,Action.DEAD_FLY_STAR,9,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,1.5149826,67.700066,Character.FALCO,Action.JUMPING_FORWARD,36,True,60.0,1,False,False,0.83,0.0,0.0,0.0,-1.8500006
1,3,144,141.33984,192.31955,Character.FOX,Action.DEAD_FLY_STAR,10,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,2.3449826,65.68006,Character.FALCO,Action.JUMPING_FORWARD,37,True,60.0,1,False,False,0.83,0.0,0.0,0.0,-2.0200007
1,3,144,141.33984,191.40451,Character.FOX,Action.DEAD_FLY_STAR,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,3.1749825,63.49006,Character.FALCO,Action.JUMPING_FORWARD,38,True,60.0,1,False,False,0.83,0.0,0.0,0.0,-2.1900008
1,3,144,141.33984,190.48947,Character.FOX,Action.DEAD_FLY_STAR,12,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,4.0049825,61.13006,Character.FALCO,Action.JUMPING_FORWARD,39,True,60.0,1,False,False,0.83,0.0,0.0,0.0,-2.3600008
1,3,144,141.33984,189.57443,Character.FOX,Action.DEAD_FLY_STAR,13,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,4.8349824,58.600056,Character.FALCO,Action.JUMPING_FORWARD,40,True,60.0,1,False,False,0.83,0.0,0.0,0.0,-2.530001
1,3,144,141.33984,188.6594,Character.FOX,Action.DEAD_FLY_STAR,14,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,5.6649823,55.900055,Character.FALCO,Action.FALLING,1,True,60.0,1,False,False,0.83,0.0,0.0,0.0,-2.700001
1,3,144,141.33984,187.74435,Character.FOX,Action.DEAD_FLY_STAR,15,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,6.4949822,53.030052,Character.FALCO,Action.FALLING,2,True,60.0,1,False,False,0.83,0.0,0.0,0.0,-2.870001
1,3,144,141.33984,186.82932,Character.FOX,Action.DEAD_FLY_STAR,16,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,7.324982,49.99005,Character.FALCO,Action.FALLING,3,True,60.0,1,False,False,0.83,0.0,0.0,0.0,-3.0400012
1,3,144,141.33984,185.91428,Character.FOX,Action.DEAD_FLY_STAR,17,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,8.154983,54.4001,Character.FALCO,Action.LANDING,1,True,60.0,2,True,False,0.83,0.83,0.0,0.0,-3.1
1,3,144,141.33984,184.99924,Character.FOX,Action.DEAD_FLY_STAR,18,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,8.904983,54.4001,Character.FALCO,Action.LANDING,2,True,60.0,2,True,False,0.74999994,0.75,0.0,0.0,0.0
1,3,144,141.33984,184.0842,Character.FOX,Action.DEAD_FLY_STAR,19,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,9.574983,54.4001,Character.FALCO,Action.LANDING,3,True,60.0,2,True,False,0.66999996,0.67,0.0,0.0,0.0
1,3,144,141.33984,183.16916,Character.FOX,Action.DEAD_FLY_STAR,20,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,10.164983,54.4001,Character.FALCO,Action.LANDING,4,True,60.0,2,True,False,0.59,0.59000003,0.0,0.0,0.0
1,3,144,141.33984,182.25412,Character.FOX,Action.DEAD_FLY_STAR,21,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,10.674983,54.4001,Character.FALCO,Action.LANDING,5,True,60.0,2,True,False,0.51,0.51000005,0.0,0.0,0.0
1,3,144,141.33984,181.33908,Character.FOX,Action.DEAD_FLY_STAR,22,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,11.104983,54.4001,Character.FALCO,Action.LANDING,6,True,60.0,2,True,False,0.43,0.43000007,0.0,0.0,0.0
1,3,144,141.33984,180.42404,Character.FOX,Action.DEAD_FLY_STAR,23,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,11.454984,54.4001,Character.FALCO,Action.LANDING,7,True,60.0,2,True,False,0.35000005,0.35000008,0.0,0.0,0.0
1,3,144,141.33984,179.509,Character.FOX,Action.DEAD_FLY_STAR,24,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,11.724984,54.4001,Character.FALCO,Action.LANDING,8,True,60.0,2,True,False,0.27000007,0.2700001,0.0,0.0,0.0
1,3,144,141.33984,178.59396,Character.FOX,Action.DEAD_FLY_STAR,25,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,11.914985,54.4001,Character.FALCO,Action.LANDING,9,True,60.0,2,True,False,0.19000009,0.1900001,0.0,0.0,0.0
1,3,144,141.33984,177.67892,Character.FOX,Action.DEAD_FLY_STAR,26,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,12.024984,54.4001,Character.FALCO,Action.LANDING,10,True,60.0,2,True,False,0.110000096,0.1100001,0.0,0.0,0.0
1,3,144,141.33984,176.76389,Character.FOX,Action.DEAD_FLY_STAR,27,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
2,2,16,12.054984,54.4001,Character.FALCO,Action.LANDING,11,True,60.0,2,True,False,0.030000106,0.030000106,0.0,0.0,0.0
1,3,144,141.33984,175.84885,Character.FOX,Action.DEAD_FLY_STAR,28,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.91503763
